Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Full Bath,Year Remod/Add,Fireplaces,Neighborhood,SalePrice
5,1125,2.0,1125.0,2006,1,2007,0,Edwards,155000
5,1090,2.0,1090.0,2005,1,2006,0,Edwards,157000
5,1408,2.0,734.0,2005,2,2006,0,Edwards,171500
10,5095,3.0,5095.0,2008,2,2009,2,Edwards,183850
10,4676,3.0,3138.0,2007,3,2008,1,Edwards,184750
6,1072,2.0,547.0,2005,1,2005,0,Edwards,140000
5,960,1.0,960.0,1959,1,2000,0,Edwards,131750
4,1152,0.0,0.0,1955,2,1955,0,Edwards,61500
4,948,1.0,864.0,1954,1,1954,0,Edwards,111000
5,1195,0.0,1195.0,1946,2,1950,0,Edwards,98500
3,774,0.0,544.0,1931,1,2006,0,Edwards,79000
6,865,1.0,660.0,1920,1,1995,1,Edwards,108500
4,894,2.0,894.0,1954,1,1954,0,Edwards,110000
4,1346,1.0,560.0,1910,1,2000,0,Edwards,112000
4,768,1.0,768.0,1955,1,1955,1,Edwards,125000
4,864,2.0,864.0,1955,1,1955,0,Edwards,79275
4,948,1.0,948.0,1954,1,1954,1,Edwards,119000
6,3395,0.0,1440.0,1914,2,1995,0,SWISU,200000
5,2592,0.0,1296.0,1923,2,1950,0,SWISU,150000
6,1502,1.0,602.0,1923,1,1996,2,Crawfor,165000
5,789,1.0,768.0,1926,1,1950,0,Crawfor,96500
5,1422,1.0,1290.0,1926,1,1950,0,Crawfor,136500
6,1298,1.0,651.0,1921,2,2005,1,Crawfor,146500
5,1768,1.0,731.0,1937,1,1950,2,SWISU,175000
7,1098,1.0,531.0,1930,1,1995,1,Crawfor,148500
6,1436,1.0,585.0,1921,1,1950,1,Crawfor,141500
7,1426,1.0,912.0,1918,1,1998,1,Crawfor,189950
6,1461,1.0,686.0,1926,1,1991,1,Crawfor,135000
7,1646,1.0,918.0,1941,2,1950,2,Crawfor,164000
5,694,1.0,440.0,1913,1,2002,1,Crawfor,90350
5,1250,2.0,661.0,1910,2,2003,1,Crawfor,139000
5,954,1.0,920.0,1938,1,1950,1,Crawfor,119750
6,1958,2.0,979.0,1946,2,1950,0,Crawfor,145000
5,2002,3.0,1001.0,1949,2,1950,0,Crawfor,145000
7,1718,2.0,851.0,1927,2,1992,1,Crawfor,238000
5,1226,2.0,0.0,1951,1,1951,1,Crawfor,153500
6,2624,3.0,1370.0,1918,2,1950,1,Crawfor,239000
8,3194,2.0,965.0,1934,2,1998,2,Crawfor,359100
4,1755,1.0,930.0,1930,2,2003,1,Crawfor,188000
6,1991,2.0,854.0,1932,1,1950,1,Crawfor,220000
5,1355,2.0,728.0,1941,2,1950,0,Crawfor,140000
8,2727,2.0,853.0,1932,2,1994,2,Crawfor,315000
6,2320,1.0,1028.0,1945,2,2002,1,Crawfor,259500
6,1839,2.0,1477.0,1957,2,2004,2,Crawfor,257500
7,1740,1.0,800.0,1940,1,1984,2,Crawfor,219500
6,2259,2.0,1809.0,1953,2,1953,2,Crawfor,217000
6,1560,2.0,1560.0,1960,1,1960,3,Crawfor,201000
6,1488,2.0,1488.0,1968,2,1968,2,Crawfor,215000
6,1045,2.0,516.0,1980,1,1980,1,Blueste,123900
4,1680,2.0,1680.0,1995,2,1996,0,Crawfor,170000
8,1020,2.0,1004.0,1988,1,1988,0,Blueste,200000
7,1696,2.0,1696.0,1971,2,1971,2,Crawfor,198000
6,2515,2.0,2035.0,1957,3,1975,2,Crawfor,200624
8,2726,2.0,279.0,1986,2,1986,1,Crawfor,315000
5,1517,0.0,793.0,1919,2,2005,0,IDOTRR,115000
6,1215,2.0,720.0,1940,1,1950,0,IDOTRR,141000
5,803,2.0,720.0,1941,1,1950,0,IDOTRR,87000
5,1601,0.0,936.0,1925,2,2003,0,IDOTRR,129850
4,1123,1.0,732.0,1939,1,1950,0,IDOTRR,100000
5,1828,,859.0,1923,2,1999,0,IDOTRR,150909
5,816,1.0,816.0,1922,1,1950,0,IDOTRR,75200
6,1012,1.0,1012.0,1920,1,1950,1,IDOTRR,118400
5,1077,1.0,961.0,1920,1,1950,0,IDOTRR,67000
5,1558,1.0,910.0,1950,1,1950,0,IDOTRR,152000
2,845,1.0,0.0,1939,1,1950,0,IDOTRR,68104
5,1991,0.0,957.0,1895,2,2006,0,IDOTRR,119600
4,1073,2.0,1073.0,1957,1,1980,0,IDOTRR,140000
5,1001,1.0,837.0,1930,1,2007,0,IDOTRR,124900
8,1625,2.0,1573.0,2006,2,2007,1,Crawfor,375000
8,1625,2.0,1573.0,2006,2,2007,1,Crawfor,235000
6,1299,2.0,1001.0,1979,2,1979,1,Mitchel,183500
6,912,2.0,888.0,1978,1,1978,1,Mitchel,156000
6,1080,2.0,1084.0,1983,1,1983,0,Mitchel,134000
5,1392,3.0,1441.0,2002,2,2002,1,Mitchel,215000
7,1409,2.0,1409.0,2002,1,2002,1,Mitchel,245000
7,1478,2.0,1454.0,1991,2,1992,1,Mitchel,210000
7,918,1.0,852.0,1975,1,1975,0,Mitchel,148000
6,1026,2.0,970.0,1974,1,1974,1,Mitchel,143000
7,1501,2.0,1501.0,1987,2,1987,2,Timber,244000
7,1502,1.0,1502.0,1998,1,1998,1,GrnHill,330000
5,1328,1.0,1350.0,1959,1,1959,2,Timber,170000
6,2279,2.0,585.0,1958,2,1995,1,Timber,257000
7,1689,2.0,1689.0,2006,2,2007,0,Timber,231713
8,1564,2.0,1546.0,2006,2,2007,1,Timber,267300
8,1484,2.0,1476.0,2006,2,2006,1,Timber,265900
8,1571,3.0,1571.0,2007,2,2007,1,Timber,239000
8,1646,3.0,1638.0,2006,2,2007,1,Timber,248900
7,1240,2.0,1265.0,1985,2,1985,0,Timber,174000
7,1717,2.0,1156.0,1990,2,1991,1,Timber,187500
6,1756,2.0,872.0,1996,2,1997,0,Timber,204000
8,1312,2.0,1267.0,2001,2,2001,0,Timber,180500
7,1146,2.0,868.0,2003,2,2003,1,Timber,187500
8,1922,3.0,1922.0,2002,2,2002,1,Timber,282000
6,1491,2.0,1491.0,1996,2,1996,1,Timber,178000
8,1629,3.0,1616.0,2002,2,2003,1,Timber,270000
7,2486,2.0,1122.0,2003,3,2004,1,Timber,279900
5,1572,3.0,1572.0,1963,1,1963,2,Timber,186700
8,1776,3.0,1732.0,2006,2,2007,1,Timber,283463
10,1824,3.0,1824.0,2006,2,2007,1,Timber,392000
8,2482,3.0,1094.0,2005,2,2006,1,Timber,281213
5,1120,0.0,1120.0,2007,1,2007,0,Mitchel,147000
3,2034,4.0,0.0,1953,1,1953,0,Mitchel,130000
6,936,2.0,920.0,1996,0,1997,0,Mitchel,140000
4,1040,2.0,1064.0,1963,1,1963,0,Mitchel,132250
5,1632,2.0,1632.0,1967,2,1967,0,Mitchel,143000
4,1622,4.0,1249.0,1961,1,1975,1,Mitchel,168000
5,1060,2.0,1040.0,1976,1,1976,1,MeadowV,129900
5,1142,2.0,1142.0,1976,1,1976,1,MeadowV,134000
4,1092,1.0,546.0,1972,1,1972,0,MeadowV,85500
4,992,1.0,530.0,1970,1,1970,0,MeadowV,106500
4,1092,0.0,546.0,1970,1,1970,0,MeadowV,93900
4,1092,1.0,546.0,1970,1,1970,0,MeadowV,75000
4,630,0.0,630.0,1970,1,1970,0,MeadowV,84500
4,1092,1.0,546.0,1976,1,1976,0,MeadowV,75190
6,1062,2.0,1029.0,1976,1,1976,2,Mitchel,146800
5,1008,2.0,923.0,1977,1,1977,1,Mitchel,153500
6,1356,2.0,1244.0,1977,2,1977,1,Mitchel,188000
5,1676,2.0,1160.0,1977,1,1994,2,Mitchel,196000
5,1432,2.0,716.0,1977,1,1977,1,Mitchel,157000
5,796,0.0,796.0,1971,1,1971,0,Mitchel,138000
5,768,2.0,768.0,1970,1,1970,0,Mitchel,129500
4,1608,1.0,1396.0,1961,1,1961,0,Mitchel,80000
4,845,2.0,845.0,1982,1,2006,0,Mitchel,129500
5,1178,2.0,1090.0,1976,1,2003,0,Mitchel,135000
5,816,1.0,816.0,1982,1,1982,0,Mitchel,124500
5,816,1.0,816.0,1983,1,1983,0,Mitchel,139000
5,974,0.0,974.0,1991,1,1992,0,Mitchel,93500
5,887,1.0,864.0,1984,1,1984,0,Mitchel,124500
6,1293,2.0,1178.0,1954,2,1954,0,NAmes,149900
6,1024,1.0,1008.0,1956,1,1956,2,NAmes,157500
5,1797,3.0,1617.0,1957,1,1957,1,NAmes,169000
6,1390,2.0,1705.0,1957,1,1957,2,NAmes,252000
7,1851,2.0,1851.0,1969,2,1969,1,NAmes,192100
6,1525,2.0,813.0,1997,2,1998,1,Gilbert,183500
7,2236,2.0,964.0,1997,2,1997,1,Gilbert,222000
6,1671,2.0,781.0,1995,2,1995,1,Gilbert,170000
6,1498,2.0,691.0,1995,2,1996,1,Gilbert,187500
6,1776,2.0,821.0,1996,2,1996,1,Gilbert,202000
6,1511,2.0,802.0,1997,2,1997,1,Gilbert,185000
7,2462,2.0,1392.0,2005,2,2006,1,Gilbert,320000
7,1670,3.0,1670.0,2006,2,2006,1,Gilbert,240000
8,2064,2.0,1074.0,2005,2,2005,1,Gilbert,250000
8,1801,3.0,893.0,2005,2,2005,1,Gilbert,239900
7,2212,3.0,1700.0,2005,2,2006,1,Gilbert,309000
7,2021,2.0,868.0,2006,2,2006,1,Gilbert,274725
8,2687,2.0,2062.0,1994,2,1994,0,StoneBr,270000
6,1169,2.0,1160.0,1993,2,1994,1,Gilbert,183500
6,1501,2.0,697.0,1993,2,1994,1,Gilbert,165600
7,1632,2.0,935.0,1998,2,1998,1,Gilbert,176500
8,1204,2.0,1191.0,1987,2,1987,0,StoneBr,130000
7,1767,2.0,1064.0,1987,2,1987,1,StoneBr,239000
8,1742,2.0,1742.0,1985,2,1985,1,StoneBr,275000
9,2798,3.0,1398.0,2005,3,2006,1,StoneBr,457347
10,3390,3.0,1528.0,2006,3,2006,1,StoneBr,545224
9,2473,3.0,1094.0,2006,2,2006,1,StoneBr,356383
9,2868,3.0,1992.0,2005,3,2006,1,StoneBr,556581
8,2576,3.0,1234.0,2006,2,2006,1,StoneBr,361919
10,2698,3.0,1850.0,2006,2,2006,1,StoneBr,535000
9,2795,3.0,1390.0,2005,3,2006,1,StoneBr,401179
10,2945,3.0,1410.0,2006,3,2006,1,StoneBr,438780
5,2320,2.0,0.0,1948,2,1950,1,Gilbert,169000
5,1056,2.0,1056.0,1955,1,1955,0,Gilbert,145000
9,1714,2.0,1714.0,2005,2,2005,1,StoneBr,318000
8,1826,3.0,1814.0,2005,2,2006,1,StoneBr,319000
9,2000,3.0,1910.0,2005,2,2005,2,StoneBr,470000
7,1621,2.0,1208.0,1984,2,1998,0,NWAmes,202500
7,2183,3.0,1204.0,1988,2,1988,0,NWAmes,229000
7,2263,2.0,795.0,1977,2,1994,1,NWAmes,235000
6,1574,2.0,796.0,1976,2,1976,1,NWAmes,190000
6,1102,2.0,988.0,1980,1,1980,1,NWAmes,169000
7,1872,2.0,1845.0,1988,2,1988,1,NWAmes,241500
7,1857,2.0,945.0,1978,2,1978,1,NWAmes,188900
6,1686,2.0,1686.0,1980,2,1980,1,NWAmes,207500
7,2784,2.0,1392.0,1978,3,1978,2,NWAmes,250000
6,1552,2.0,713.0,1975,2,1975,1,NWAmes,179900
7,1083,2.0,1047.0,1976,1,1976,1,NWAmes,172000
7,2318,2.0,960.0,2005,2,2006,1,Somerst,294323
6,1875,2.0,675.0,1975,3,2000,1,NWAmes,184500
5,1074,2.0,1056.0,1975,1,1975,0,NWAmes,153500
7,1664,2.0,832.0,1976,2,1976,1,NWAmes,162900
6,1309,2.0,1040.0,1974,1,1999,1,NWAmes,181000
6,1103,2.0,1103.0,1974,2,1974,0,NWAmes,155000
5,1096,1.0,1096.0,1969,1,1969,0,NAmes,138800
4,864,1.0,864.0,1970,1,1970,0,NAmes,116050
4,858,0.0,858.0,1971,1,1971,0,NAmes,88000
4,874,2.0,864.0,1971,1,1971,0,NAmes,97500
6,1419,2.0,1487.0,2002,2,2002,0,NAmes,190000
6,1092,2.0,525.0,1973,1,1973,0,BrDale,105500
5,1365,2.0,765.0,1973,1,1973,1,BrDale,125500
6,987,1.0,483.0,1973,1,1973,0,BrDale,83000
6,1030,1.0,494.0,1972,1,1972,0,BrDale,116000
6,1218,0.0,672.0,1971,1,1971,0,BrDale,91500
6,1218,1.0,672.0,1972,1,1972,0,BrDale,118000
6,948,1.0,483.0,1972,1,1972,0,BrDale,89000
6,1092,1.0,525.0,1972,1,1972,0,BrDale,108000
6,987,1.0,483.0,1972,1,1972,1,BrDale,94500
6,1069,2.0,1069.0,1975,2,1975,1,NPkVill,146300
5,1387,1.0,943.0,1967,1,1975,1,NAmes,145000
5,900,1.0,864.0,1967,1,1967,1,NAmes,123000
7,1055,1.0,1055.0,1976,2,1976,0,NPkVill,137500
6,1456,2.0,855.0,1976,2,1976,1,NPkVill,144000
9,1980,3.0,1980.0,2004,2,2005,1,NridgHt,315000
9,2589,3.0,1738.0,2006,2,2006,1,NridgHt,412083
9,2596,3.0,1249.0,2006,3,2006,0,NridgHt,342643
8,1618,3.0,1618.0,2004,2,2004,1,NridgHt,252000
10,2076,3.0,2076.0,2006,2,2006,1,NridgHt,465000
7,1740,3.0,1721.0,2006,2,2006,0,NridgHt,293000
9,1868,3.0,1868.0,2005,2,2005,1,NridgHt,415000
9,1850,3.0,1833.0,2004,2,2005,1,NridgHt,326000
8,2376,3.0,1158.0,2005,3,2006,1,NridgHt,325300
8,2452,3.0,1117.0,2004,3,2005,1,NridgHt,309000
9,2206,3.0,1090.0,2005,2,2006,1,NridgHt,300000
8,2098,3.0,1030.0,2005,2,2005,1,NridgHt,275500
9,2091,2.0,1606.0,2005,2,2006,1,NridgHt,338500
9,2324,3.0,1175.0,2005,3,2006,2,NridgHt,345000
8,2253,2.0,1209.0,2005,2,2006,1,NridgHt,344133
8,2389,3.0,1054.0,2006,2,2006,1,NridgHt,298236
8,2358,3.0,1524.0,2005,2,2006,1,NridgHt,329900
9,1944,3.0,1896.0,2003,2,2004,3,NridgHt,360000
8,1970,3.0,1085.0,2006,2,2006,1,NridgHt,281000
9,1792,3.0,1792.0,2005,2,2006,1,NridgHt,372397
9,1780,3.0,1780.0,2004,2,2005,1,NridgHt,378000
9,1792,3.0,1792.0,2003,2,2004,1,NridgHt,374000
9,2728,3.0,1848.0,2005,2,2006,2,NridgHt,437154
8,1904,2.0,1058.0,2005,2,2005,1,NridgHt,275000
8,1914,3.0,1420.0,2004,2,2004,1,NridgHt,279000
7,1364,2.0,1364.0,2005,2,2005,1,NridgHt,185850
9,1565,2.0,1560.0,2005,2,2005,1,NridgHt,282500
7,1368,2.0,1368.0,2005,2,2006,1,NridgHt,202500
7,1368,2.0,1368.0,2005,2,2006,1,NridgHt,202665
9,1686,3.0,1686.0,2006,2,2006,1,NridgHt,332200
9,1666,2.0,1666.0,2006,2,2006,1,NridgHt,310090
7,1405,2.0,1405.0,2003,2,2003,1,NridgHt,171750
6,1316,2.0,1316.0,2005,2,2006,1,Gilbert,169990
6,1456,2.0,728.0,2005,2,2006,1,Gilbert,170440
7,1492,2.0,738.0,2006,2,2006,0,Gilbert,169985
7,1496,2.0,654.0,2006,2,2006,1,Gilbert,179665
7,1863,3.0,879.0,2006,2,2006,1,Gilbert,219210
6,1326,2.0,1326.0,2006,2,2006,0,Gilbert,174190
6,1456,2.0,728.0,2006,2,2006,0,Gilbert,172785
8,2373,3.0,1052.0,2004,2,2005,1,Gilbert,258000
7,1492,2.0,738.0,2006,2,2006,0,Gilbert,185101
7,1364,2.0,1220.0,2006,2,2006,1,Blmngtn,210250
7,1557,2.0,1374.0,2003,2,2004,1,Blmngtn,234000
8,1456,2.0,1273.0,2003,2,2003,1,Blmngtn,215000
7,1511,2.0,1368.0,2002,2,2002,1,Blmngtn,246990
7,1414,2.0,1375.0,2004,2,2004,1,Blmngtn,178740
7,1548,2.0,1365.0,2004,2,2004,1,Blmngtn,225000
7,1248,2.0,1248.0,2005,2,2006,0,Blmngtn,167240
7,1142,2.0,1142.0,2005,2,2006,0,Blmngtn,156820
7,1506,2.0,1362.0,2005,2,2005,1,Blmngtn,213490
8,1567,3.0,1520.0,2006,2,2006,1,Blmngtn,264561
7,1500,3.0,1356.0,2006,2,2006,1,Blmngtn,246578
5,1838,2.0,732.0,2005,2,2005,1,Gilbert,192140
6,1509,2.0,783.0,2002,2,2003,1,Gilbert,183200
8,1414,2.0,707.0,2004,2,2004,1,Gilbert,178000
7,1598,2.0,848.0,2004,2,2005,1,Gilbert,201490
8,1936,2.0,1406.0,2000,2,2000,1,Gilbert,230500
7,1509,2.0,783.0,2003,2,2003,1,Gilbert,180000
6,1664,2.0,953.0,2000,2,2000,1,Gilbert,172400
6,1889,2.0,982.0,2000,2,2000,1,Gilbert,215000
7,1886,2.0,930.0,1998,2,1999,1,Gilbert,199900
6,1671,2.0,959.0,2000,2,2000,1,Gilbert,173000
7,2322,3.0,1035.0,2006,3,2006,0,Gilbert,287602
7,2291,2.0,975.0,1999,2,1999,1,Gilbert,230000
8,2392,3.0,1396.0,1997,2,1998,1,NoRidge,348000
8,1976,3.0,1044.0,1998,2,1998,1,NoRidge,286000
8,2234,3.0,1160.0,2000,2,2000,1,NoRidge,300000
10,3627,3.0,1930.0,1995,3,1996,1,NoRidge,625000
9,2855,3.0,1540.0,2000,2,2000,1,NoRidge,405000
8,1924,2.0,1086.0,1998,2,1998,1,NoRidge,280000
8,2263,2.0,1141.0,1998,2,1998,1,NoRidge,258000
8,2726,3.0,1342.0,1995,2,1995,1,NoRidge,350000
9,3500,3.0,1733.0,1993,3,1994,1,NoRidge,584500
8,2494,3.0,1290.0,1994,2,1995,1,NoRidge,321000
8,2526,3.0,1165.0,1994,2,1994,1,NoRidge,290000
8,2799,3.0,1286.0,1993,2,1993,1,NoRidge,315000
8,1964,2.0,1100.0,2005,2,2006,1,Somerst,252000
8,1670,3.0,1670.0,2006,2,2006,1,Somerst,336820
8,2097,3.0,2077.0,2005,1,2006,1,Somerst,423000
8,1660,2.0,1660.0,2006,2,2006,1,Somerst,290000
7,1616,3.0,1616.0,2005,2,2005,0,Somerst,232000
8,1504,2.0,1504.0,2006,2,2006,0,Somerst,199000
8,1278,2.0,1278.0,2006,2,2006,0,Somerst,198600
9,2640,3.0,2036.0,2006,3,2006,1,Somerst,405749
8,1489,2.0,1489.0,2006,2,2006,1,Somerst,232600
8,1939,3.0,1095.0,2006,2,2006,1,Somerst,266000
7,1553,2.0,756.0,2005,2,2006,0,Somerst,186500
6,1716,2.0,858.0,2005,2,2005,0,Somerst,200825
7,1576,2.0,770.0,2006,2,2006,0,Somerst,197000
6,1262,2.0,1262.0,2006,2,2006,0,Somerst,185000
7,1266,2.0,1257.0,2005,2,2005,1,Somerst,176000
7,1301,2.0,1293.0,2006,2,2006,1,Somerst,187750
6,1142,0.0,1142.0,2005,1,2005,0,SawyerW,139500
7,1400,2.0,1400.0,2005,2,2006,0,SawyerW,186800
6,1131,0.0,1131.0,2005,1,2006,0,SawyerW,132000
6,1141,2.0,1141.0,2005,1,2005,0,SawyerW,142500
6,1158,2.0,1158.0,2004,1,2004,0,SawyerW,158000
7,1686,2.0,891.0,2005,2,2005,0,SawyerW,184000
7,1585,2.0,784.0,2005,2,2005,0,SawyerW,184900
6,1837,2.0,941.0,1997,2,1998,0,SawyerW,187000
6,1603,2.0,761.0,1992,2,1992,0,SawyerW,175900
6,1731,2.0,836.0,1992,2,1993,0,SawyerW,248500
6,1398,2.0,1398.0,1990,2,1991,0,SawyerW,172000
6,1217,2.0,1217.0,1991,2,1991,0,SawyerW,151000
6,1320,2.0,636.0,1994,2,1994,0,SawyerW,150000
4,1056,1.0,1056.0,1966,1,1966,0,SawyerW,107000
5,965,1.0,828.0,1965,1,1965,0,SawyerW,119900
5,988,2.0,988.0,1962,1,1962,0,Sawyer,129500
5,1728,2.0,1728.0,1963,2,1963,0,Sawyer,125000
6,1654,2.0,0.0,1977,2,1977,0,Sawyer,119500
5,1211,2.0,864.0,1962,1,2002,1,Sawyer,144000
6,1212,2.0,506.0,1977,1,1995,1,Sawyer,151000
5,984,1.0,984.0,1965,1,1965,0,Sawyer,126000
5,909,1.0,882.0,1968,1,1968,0,Sawyer,116000
5,925,2.0,925.0,1963,1,1963,0,Sawyer,133500
5,1024,1.0,1024.0,1965,1,1965,0,Sawyer,120875
5,935,1.0,935.0,1965,1,1965,0,Sawyer,137000
5,912,0.0,912.0,1964,1,1964,0,Sawyer,124000
5,1236,1.0,912.0,1961,1,1994,1,Sawyer,135000
5,941,1.0,912.0,1967,1,1967,1,Sawyer,129200
7,2646,2.0,1748.0,1974,2,1974,4,Veenker,260000
8,2417,2.0,1288.0,1991,2,1992,1,NoRidge,260000
8,2826,3.0,1334.0,1992,2,1993,3,NoRidge,334000
8,2520,3.0,1338.0,1993,2,1993,1,NoRidge,310000
7,2295,2.0,1095.0,1992,2,2000,1,NoRidge,268000
8,1624,3.0,1624.0,1994,2,1995,1,NoRidge,262000
7,1143,2.0,1143.0,2004,1,2004,1,Somerst,176400
8,1247,2.0,1247.0,2005,1,2005,1,Somerst,197000
7,1200,2.0,600.0,2005,2,2005,0,Somerst,151000
7,1223,2.0,600.0,2005,2,2005,0,Somerst,147400
7,1223,2.0,600.0,2005,2,2005,0,Somerst,149900
7,1200,2.0,600.0,2005,2,2005,0,Somerst,144152
6,1524,2.0,756.0,2000,2,2000,0,Somerst,166000
7,1452,2.0,691.0,1999,2,1999,0,Somerst,183900
7,1382,2.0,673.0,2000,2,2000,0,Somerst,165000
7,1080,2.0,530.0,2003,2,2003,0,Somerst,139000
7,1694,1.0,569.0,1997,2,1998,1,Somerst,200000
8,1568,2.0,1568.0,2001,2,2002,1,Somerst,221000
8,1494,2.0,1494.0,1995,1,1996,1,Veenker,270000
6,1208,2.0,1208.0,1977,1,1977,1,Veenker,165000
8,1235,2.0,1235.0,1980,1,1980,3,Greens,214000
8,1036,2.0,1036.0,1980,1,1980,1,Greens,188000
8,1226,2.0,1226.0,1980,1,1980,1,Greens,190000
8,1226,2.0,1226.0,1978,1,1978,1,Greens,170000
9,1842,3.0,1842.0,1981,0,1987,1,Veenker,385000
5,1193,2.0,1153.0,1972,2,1972,0,NWAmes,146500
7,1920,2.0,570.0,1968,3,1992,1,NWAmes,170000
7,2156,2.0,1568.0,1968,2,2003,1,NWAmes,262500
6,1416,2.0,708.0,1968,2,1968,1,NWAmes,179900
6,2654,2.0,1054.0,1968,2,1984,1,NWAmes,250000
6,1790,2.0,732.0,1972,1,1972,1,NWAmes,165150
7,1334,2.0,1334.0,1967,2,1967,0,NWAmes,164500
7,1164,2.0,1164.0,1969,1,1969,0,NWAmes,140000
5,980,1.0,980.0,1967,2,1967,0,NAmes,135500
5,1051,2.0,1051.0,1968,1,1968,0,NAmes,142000
5,1770,2.0,900.0,1968,1,1968,0,NAmes,155000
6,976,2.0,976.0,1968,1,2004,1,NAmes,157500
5,1052,1.0,1052.0,1968,1,1968,0,NAmes,138500
5,898,1.0,833.0,1968,1,1968,0,NAmes,140000
5,1051,1.0,1051.0,1966,1,1966,0,NAmes,124400
5,1141,1.0,1141.0,1967,1,1967,0,NAmes,158000
5,1200,2.0,864.0,1965,1,1998,0,NAmes,146000
6,1993,2.0,825.0,1971,2,1971,1,NWAmes,190000
5,1050,1.0,1050.0,1961,1,1961,0,NAmes,136500
5,864,2.0,864.0,1958,1,1958,0,NAmes,129900
5,1712,2.0,1626.0,1959,2,2005,0,NAmes,145000
6,1565,1.0,1187.0,1965,2,2000,2,NAmes,185900
6,1251,1.0,1251.0,1964,1,1964,2,NAmes,160000
6,1488,2.0,1008.0,1964,1,1964,1,NAmes,167000
5,1440,2.0,720.0,1964,1,1964,1,NAmes,157500
6,1095,1.0,588.0,1958,1,1958,0,NAmes,140000
5,1053,2.0,1008.0,1958,1,1991,0,NAmes,150000
5,1248,1.0,1248.0,1960,1,1960,0,NAmes,151500
6,816,1.0,816.0,1934,1,1950,1,NAmes,129800
5,1008,1.0,1008.0,1954,1,1954,1,NAmes,137000
5,1043,1.0,938.0,1947,1,1950,1,NAmes,137000
4,1230,1.0,747.0,1946,1,1950,0,BrkSide,121600
4,869,0.0,440.0,1923,1,1958,0,BrkSide,85500
4,747,2.0,600.0,1926,1,1953,0,BrkSide,79900
5,1252,2.0,504.0,1908,1,1991,0,BrkSide,127000
5,1433,2.0,1251.0,1961,1,1990,1,NAmes,161000
5,1624,1.0,1444.0,1952,1,1952,1,NAmes,146500
5,1216,1.0,1056.0,1951,1,1951,0,NAmes,135000
5,2136,2.0,2136.0,1951,2,1951,0,NAmes,137900
6,1578,1.0,806.0,1941,1,1950,2,NAmes,133000
5,1728,1.0,704.0,1949,1,1973,1,NAmes,137000
5,936,1.0,936.0,1954,1,1975,0,NAmes,121000
5,1584,2.0,1584.0,1967,2,1967,0,NAmes,119000
6,1246,2.0,1246.0,1964,1,1964,2,NAmes,172000
5,1235,2.0,1235.0,1961,1,1961,0,NAmes,98600
7,2157,2.0,924.0,1966,2,1966,2,NAmes,226000
5,1128,1.0,936.0,1954,1,1954,0,NAmes,118000
8,3112,2.0,1360.0,1918,2,1990,1,NAmes,235000
6,1008,2.0,1008.0,1963,1,1963,0,NAmes,135000
5,1190,2.0,1106.0,1962,1,1962,0,NAmes,132500
5,1144,1.0,1144.0,1959,1,1959,1,NAmes,143000
5,1364,1.0,1179.0,1957,1,1957,1,NAmes,132000
6,1383,1.0,1383.0,1960,1,1960,0,NAmes,145250
6,1336,2.0,1121.0,1958,1,1958,1,NAmes,162000
5,1370,1.0,1058.0,1956,1,1956,1,NAmes,148000
5,1092,1.0,1092.0,1957,1,1957,1,NAmes,141000
6,1124,1.0,1124.0,1956,1,1994,1,NAmes,153000
5,1236,1.0,1070.0,1957,1,1996,1,NAmes,134450
5,943,2.0,943.0,1979,1,1979,2,NAmes,135960
6,1050,1.0,1050.0,1954,1,2000,0,NAmes,156000
6,1375,2.0,1367.0,1954,1,1954,1,NAmes,140000
5,1008,1.0,1008.0,1952,1,2003,0,NAmes,139500
6,1575,2.0,216.0,1951,1,1951,1,NAmes,155000
5,1145,2.0,301.0,1956,1,1956,0,NAmes,127000
5,1005,1.0,1005.0,1956,1,1956,1,NAmes,133500
5,1056,1.0,1056.0,1955,1,1955,0,NAmes,125000
5,884,1.0,884.0,1951,1,1991,0,NAmes,142000
7,2039,3.0,929.0,1941,1,1963,3,NAmes,167000
5,1384,2.0,1015.0,1956,1,2001,0,NAmes,159000
5,2640,3.0,2171.0,1925,2,1975,1,OldTown,180000
6,1312,2.0,784.0,1947,1,1950,0,NAmes,127000
6,1310,1.0,617.0,1924,2,1950,0,OldTown,112000
3,713,1.0,713.0,1930,1,2001,0,OldTown,99800
5,833,1.0,833.0,1954,1,2000,0,OldTown,117000
5,1073,1.0,1073.0,1921,1,1968,0,OldTown,108480
3,715,2.0,715.0,1929,1,1950,0,NAmes,68000
4,720,1.0,448.0,1900,1,1998,0,OldTown,86900
5,1130,2.0,1120.0,1920,1,1950,1,OldTown,120000
6,1595,2.0,663.0,1915,2,1950,1,OldTown,155500
4,1760,2.0,1077.0,1910,1,1950,1,OldTown,80000
3,1214,3.0,672.0,1915,1,1950,0,OldTown,105000
5,2414,2.0,954.0,1900,2,1970,1,OldTown,160000
5,1466,2.0,796.0,1936,2,1989,1,OldTown,170000
6,1324,2.0,1088.0,1965,2,1965,1,NAmes,160000
5,1086,2.0,1024.0,1966,1,1966,1,NAmes,159950
6,1146,1.0,1083.0,1963,1,1963,1,NAmes,165000
6,1734,2.0,912.0,1962,1,1981,1,NAmes,159000
6,1207,1.0,1135.0,1962,1,1985,0,NAmes,147000
